Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country
Theme from a Summer Place,Percy Faith,death by cancer,144266,False,0,0,CA
He'll Have to Go,Jim Reeves,christian country,138640,False,45,185,US
Cathy's Clown,The Everly Brothers,doo-wop,144013,False,42,184,US
Running Bear,Johnny Preston,"doo-wop, rockabilly",157842,False,10,150,US
Teen Angel,Mark Dinning,doo-wop,160320,False,0,0,US
I'm Sorry,Brenda Lee,christmas,155426,False,20,183,Unknown
It's Now or Never,Elvis Presley,"rockabilly, rock and roll",195800,False,0,0,US
Handy Man,Jimmy Jones,doo-wop,124107,False,1,162,US
Stuck on You,Elvis Presley,"rockabilly, rock and roll",139666,False,0,0,US
The Twist,Chubby Checker,rock and roll,153760,False,1,0,Unknown
Everybody's Somebody's Fool,Connie Francis,schlager,159613,False,0,0,US
Wild One,Bobby Rydell,"doo-wop, adult standards",141008,False,0,162,US
Greenfields,The Brothers Four,folk,183293,False,0,0,US
What In The World’s Come Over You,Jack Scott,"doo-wop, rockabilly, psychobilly",167146,False,1,179,Unknown
El Paso,Marty Robbins,country,261466,False,25,185,US
Alley Oop,The Hollywood Argyles,doo-wop,161733,False,1,184,US
My Heart Has A Mind Of Its Own,Connie Francis,schlager,150933,False,13,93,US
Sweet Nothin's,Brenda Lee,christmas,143826,False,0,0,Unknown
Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,Brian Hyland,pop,143374,False,1,183,US
Only the Lonely,Roy Orbison,rockabilly,145533,False,62,185,US
Where Or When,Dion & The Belmonts,"doo-wop, rock and roll",157800,False,0,0,US
Sixteen Reasons,Connie Stevens,doo-wop,119066,False,3,184,US
Puppy Love - Remix,Paul Anka,adult standards,164000,False,40,185,CA
The Stroll,Frankie Avalon,doo-wop,157520,False,12,0,US
"Walk, Don't Run",The Ventures,surf rock,126480,False,25,183,US
Save the Last Dance for Me,The Drifters,"doo-wop, motown",154960,False,62,183,US
"Baby, You Got What It Takes",Brook Benton,soul,195279,False,3,184,US
Sink the Bismark,Johnny Horton,"honky tonk, rockabilly",194400,False,43,185,US
Chain Gang,Sam Cooke,"motown, soul",155173,False,50,185,US
Let It Be Me,The Everly Brothers,doo-wop,154000,False,1,183,US
Good Timin,Jimmy Jones,doo-wop,129306,False,2,161,US
Beyond the Sea,Bobby Darin,"doo-wop, adult standards, swing music, big band",172480,False,70,184,US
"Go, Jimmy, Go",Jimmy Clanton,doo-wop,128888,False,0,182,US
Night,Jackie Wilson,"motown, northern soul, soul",174720,False,7,184,US
Burning Bridges,Jack Scott,"doo-wop, rockabilly, psychobilly",162333,False,0,0,Unknown
The Big Hurt,Toni Fisher,adult standards,129105,False,0,0,US
Because They’re Young,Duane Eddy,"rockabilly, surf rock",124506,False,0,0,US
Lonely Blue Boy,Conway Twitty,"honky tonk, country, traditional country",136437,False,1,181,US
Pretty Blue Eyes,Steve Lawrence,adult standards,114472,False,0,0,GB
Way Down Yonder In New Orleans,Freddy Cannon,"doo-wop, rockabilly",153360,False,0,183,US
Paper Roses,Anita Bryant,adult standards,169509,False,0,184,US
Mr. Custer,Larry Verne,_consistency,185213,False,22,185,FR
I Want to Be Wanted,Brenda Lee,christmas,182626,False,10,183,Unknown
Mule Skinner Blues,The Fendermen,rockabilly,142266,False,0,0,GB
My Heart Knows,Johnny Preston,rockabilly,149360,False,0,0,US
You've Got What It Takes,Marv Johnson,"doo-wop, motown, northern soul",171676,False,0,0,US
"Please Help Me, I'm Falling",Hank Locklin,"honky tonk, traditional country",141466,False,45,185,US
Love You So,Ron Holden,"doo-wop, northern soul",207840,False,2,184,US
Finger Poppin' Time,Hank Ballard & The Midnighters,doo-wop,111826,False,0,0,US
Harbor Lights,The Platters,doo-wop,187666,False,0,0,US
Let the Little Girl Dance,Billy Bland,doo-wop,143098,False,0,0,US
He'll Have to Stay,Jeanne Black,heavy metal,159608,False,1,184,GB
"Theme From ""The Apartment""","Charles Williams, Ferrante & Teicher",exotica,181666,False,20,184,"US, US"
Volare,Bobby Rydell,"doo-wop, adult standards",147546,False,0,0,US
A Million to One,Jimmy Charles,doo-wop,158432,False,0,162,US
The Village of St. Bernadette,Andy Williams,"christmas, adult standards",199546,False,0,177,US
The Old Lamplighter,The Browns,rock,141120,False,28,185,GB
White Silver Sands,Bill Blacks Combo,boogie-woogie,159843,False,0,0,US
Devil Or Angel,Bobby Vee,"doo-wop, rock and roll",139440,False,7,183,US
Down By the Station,The Four Preps,"baroque pop, doo-wop",172066,False,19,181,US
Forever,The Little Dippers,Unknown,136373,False,1,181,Unknown
Image Of A Girl,The Safaris,doo-wop,156720,False,0,164,GB
Kiddio,Brook Benton,soul,153103,False,7,185,US
Mission Bell,Donnie Brooks,doo-wop,148613,False,26,185,US
I Love the Way You Love,Marv Johnson,"doo-wop, motown, northern soul",158946,False,0,0,US
It's Time To Cry,Paul Anka et son orchestre,jazz,146733,False,7,184,CA
Tell Laura I Love Her,Ray Peterson,adult standards,178093,False,18,184,US
Mama,Connie Francis,schlager,237866,False,0,0,US
Footsteps,Steve Lawrence,adult standards,127017,False,0,184,GB
So Sad (To Watch Good Love Go Bad) - 2007 Remaster,The Everly Brothers,doo-wop,154400,False,41,173,US
That's All You Gotta Do,Brenda Lee,christmas,145480,False,16,183,Unknown
Walking To New Orleans - Remastered,Fats Domino,"boogie-woogie, doo-wop, rockabilly, rock and roll",121213,False,28,184,US
Among My Souvenirs,Connie Francis,schlager,149866,False,26,93,US
Swingin' School,Bobby Rydell,"doo-wop, adult standards",135560,False,0,184,US
A Rockin' Good Way (To Mess Around And Fall In Love),"Dinah Washington, Brook Benton","jazz, jazz blues, vocal jazz",148226,False,0,0,"US, US"
Stairway to Heaven - Remastered,Neil Sedaka,"doo-wop, adult standards",159773,False,14,185,US
My Home Town,Paul Anka,adult standards,153444,False,11,184,CA
Georgia On My Mind,Ray Charles,"soul blues, jazz blues, vocal jazz, soul, blues",216613,False,40,181,US
Cherry Pie,Skip & Flip,doo-wop,138266,False,0,162,US
(What A) Wonderful World - Remastered,Sam Cooke,"motown, soul",125506,False,0,0,US
Lady Luck,Lloyd Price,doo-wop,135853,False,0,0,US
Step By Step,The Crests,doo-wop,149493,False,6,182,GB
Happy Go Lucky Me,Paul Evans,pop,114139,False,0,184,GB
Young Emotions - Remastered,"Ricky Nelson, Bob Fisher","doo-wop, rockabilly",155200,False,0,0,"US, US"
Dreamin',Johnny Burnette,"doo-wop, rockabilly, rock and roll",140160,False,13,181,US
Poetry In Motion,Johnny Tillotson,doo-wop,154466,False,0,0,US
O Dio Mio,Annette,"chicago house, freestyle, acid house",167810,False,0,150,US
You Talk Too Much,Joe Jones,doo-wop,152706,False,10,184,US
Beatnik Fly,"Johnny & The Hurricanes, Johnny Paris","rockabilly, surf rock",134773,False,1,142,"US, US"
When Will I Be Loved,The Everly Brothers,doo-wop,118773,False,1,183,US
Let's Think About Living,Bob Luman,"boogie-woogie, rockabilly, traditional country",124800,False,1,185,US
Heartaches By The Number,Guy Mitchell,pop,153901,False,7,182,US
